country_code,country_name,sector,industria,year,value
FIN,Finland,Professional scientific and technical activities,Management Consulting,2017,107.23
FIN,Finland,Human health and social work activities,Hospital & Health Care,2017,11.73
FIN,Finland,Manufacturing,Pharmaceuticals,2017,54.19
FIN,Finland,Manufacturing,Food Production,2017,-45.45
FIN,Finland,Wholesale and retail trade; repair of motor vehicles and motorcycles,Consumer Electronics,2017,-5.67
FIN,Finland,Wholesale and retail trade; repair of motor vehicles and motorcycles,Consumer Goods,2017,3.76
FIN,Finland,Wholesale and retail trade; repair of motor vehicles and motorcycles,Retail,2017,-74.45
FIN,Finland,"Arts, entertainment and recreation ",Entertainment,2017,15.64
FIN,Finland,Administrative and support service activities,"Leisure, Travel & Tourism",2017,-59.49
FIN,Finland,Accommodation and food service activities,Hospitality,2017,145.86
FIN,Finland,"Arts, entertainment and recreation ",Sports,2017,92.22
FIN,Finland,Wholesale and retail trade; repair of motor vehicles and motorcycles,Food & Beverages,2017,-22.34
FIN,Finland,Financial and insurance activities,Banking,2017,11.81
FIN,Finland,Financial and insurance activities,Insurance,2017,-6.12
FIN,Finland,Financial and insurance activities,Financial Services,2017,6.16
FIN,Finland,Real estate activities,Real Estate,2017,-8.13
FIN,Finland,Construction,Construction,2017,-4.08
FIN,Finland,Construction,Civil Engineering,2017,45.79
FIN,Finland,Manufacturing,Automotive,2017,46.88
FIN,Finland,Manufacturing,Chemicals,2017,-13.8
FIN,Finland,Manufacturing,Machinery,2017,-1.26
FIN,Finland,Mining and quarrying,Mining & Metals,2017,-2.65
FIN,Finland,Mining and quarrying,Oil & Energy,2017,114.45
FIN,Finland,Manufacturing,Paper & Forest Products,2017,-28.38
FIN,Finland,Education,Higher Education,2017,22.2
FIN,Finland,Education,Education Management,2017,55.36
FIN,Finland,Professional scientific and technical activities,Research,2017,51.11
FIN,Finland,Public administration and defence; compulsory social security,International Affairs,2017,110.87
FIN,Finland,Public administration and defence; compulsory social security,Government Administration,2017,38.38
FIN,Finland,Professional scientific and technical activities,Marketing & Advertising,2017,76.61
FIN,Finland,Transportation and storage,Airlines/Aviation,2017,83.69
FIN,Finland,Information and communication,Information Technology & Services,2017,49.19
FIN,Finland,Professional scientific and technical activities,Design,2017,201.71
FIN,Finland,Other service activities,Non-Profit Organization Management,2017,32.36
FIN,Finland,Administrative and support service activities,Staffing & Recruiting,2017,194.6
FIN,Finland,Information and communication,Computer Games,2017,336.62
FIN,Finland,Professional scientific and technical activities,Events Services,2017,-90.04
FIN,Finland,Manufacturing,Electrical & Electronic Manufacturing,2017,20.27
FIN,Finland,Transportation and storage,Logistics & Supply Chain,2017,44.31
FIN,Finland,"Arts, entertainment and recreation ","Health, Wellness & Fitness",2017,30.5
FIN,Finland,Information and communication,Media Production,2017,11.75
FIN,Finland,Professional scientific and technical activities,Mechanical or Industrial Engineering,2017,34.74
FIN,Finland,Other service activities,International Trade & Development,2017,-10.16
FIN,Finland,Manufacturing,Renewables & Environment,2017,181.2
FJI,Fiji,Accommodation and food service activities,Hospitality,2017,-13.19
FJI,Fiji,Education,Higher Education,2017,-33.47
FRA,France,Manufacturing,Defense & Space,2017,29.69
FRA,France,Information and communication,Computer Hardware,2017,-16.9
FRA,France,Information and communication,Computer Software,2017,89.11
FRA,France,Information and communication,Computer Networking,2017,21.57
FRA,France,Information and communication,Internet,2017,101.76
FRA,France,Information and communication,Semiconductors,2017,-30.53
FRA,France,Information and communication,Telecommunications,2017,47.55
FRA,France,Professional scientific and technical activities,Law Practice,2017,19.4
FRA,France,Professional scientific and technical activities,Legal Services,2017,61.29
FRA,France,Professional scientific and technical activities,Management Consulting,2017,114.21
FRA,France,Professional scientific and technical activities,Biotechnology,2017,73.17
FRA,France,Human health and social work activities,Medical Practice,2017,35.88
FRA,France,Human health and social work activities,Hospital & Health Care,2017,17.53
FRA,France,Manufacturing,Pharmaceuticals,2017,17.75
FRA,France,Human health and social work activities,Medical Device,2017,45.19
FRA,France,Wholesale and retail trade; repair of motor vehicles and motorcycles,Cosmetics,2017,82.62
FRA,France,Wholesale and retail trade; repair of motor vehicles and motorcycles,Apparel & Fashion,2017,64.23
FRA,France,Wholesale and retail trade; repair of motor vehicles and motorcycles,Sporting Goods,2017,-3.23
FRA,France,Wholesale and retail trade; repair of motor vehicles and motorcycles,Tobacco,2017,-51.29
FRA,France,Wholesale and retail trade; repair of motor vehicles and motorcycles,Supermarkets,2017,8.67
FRA,France,Manufacturing,Food Production,2017,46.57
FRA,France,Wholesale and retail trade; repair of motor vehicles and motorcycles,Consumer Electronics,2017,80.23
FRA,France,Wholesale and retail trade; repair of motor vehicles and motorcycles,Consumer Goods,2017,37.17
FRA,France,Wholesale and retail trade; repair of motor vehicles and motorcycles,Furniture,2017,24.05
FRA,France,Wholesale and retail trade; repair of motor vehicles and motorcycles,Retail,2017,16.21
FRA,France,"Arts, entertainment and recreation ",Entertainment,2017,14.15
FRA,France,"Arts, entertainment and recreation ",Gambling & Casinos,2017,60.83
FRA,France,Administrative and support service activities,"Leisure, Travel & Tourism",2017,63.34
FRA,France,Accommodation and food service activities,Hospitality,2017,43.35
FRA,France,Accommodation and food service activities,Restaurants,2017,15.11
FRA,France,"Arts, entertainment and recreation ",Sports,2017,14.28
FRA,France,Wholesale and retail trade; repair of motor vehicles and motorcycles,Food & Beverages,2017,16.66
FRA,France,Information and communication,Motion Pictures & Film,2017,-33.56
FRA,France,Information and communication,Broadcast Media,2017,14.07
FRA,France,"Arts, entertainment and recreation ",Museums & Institutions,2017,11.07
FRA,France,"Arts, entertainment and recreation ",Fine Art,2017,-35.08
FRA,France,"Arts, entertainment and recreation ",Performing Arts,2017,38.09
FRA,France,Administrative and support service activities,Recreational Facilities & Services,2017,49.71
FRA,France,Financial and insurance activities,Banking,2017,11.93
FRA,France,Financial and insurance activities,Insurance,2017,19.66
FRA,France,Financial and insurance activities,Financial Services,2017,28.37
FRA,France,Real estate activities,Real Estate,2017,34.58
FRA,France,Financial and insurance activities,Investment Banking,2017,181.72
FRA,France,Financial and insurance activities,Investment Management,2017,35.13
FRA,France,Professional scientific and technical activities,Accounting,2017,34.07
FRA,France,Construction,Construction,2017,37.78
FRA,France,Construction,Building Materials,2017,20.52
FRA,France,Professional scientific and technical activities,Architecture & Planning,2017,61.79
FRA,France,Construction,Civil Engineering,2017,63.34
FRA,France,Manufacturing,Aviation & Aerospace,2017,29.02
FRA,France,Manufacturing,Automotive,2017,46.43
FRA,France,Manufacturing,Chemicals,2017,9.21
FRA,France,Manufacturing,Machinery,2017,27.19
FRA,France,Mining and quarrying,Mining & Metals,2017,14.66
FRA,France,Mining and quarrying,Oil & Energy,2017,36.64
FRA,France,Manufacturing,Shipbuilding,2017,156.97
FRA,France,"Electricity, gas, steam and air conditioning supply",Utilities,2017,9.72
FRA,France,Manufacturing,Textiles,2017,35.81
FRA,France,Manufacturing,Paper & Forest Products,2017,40.87
FRA,France,Manufacturing,Railroad Manufacture,2017,33.28
FRA,France,"Agriculture, forestry and fishing ",Farming,2017,47.89
FRA,France,"Agriculture, forestry and fishing ",Dairy,2017,-32.92
FRA,France,Education,Primary/Secondary Education,2017,47.69
FRA,France,Education,Higher Education,2017,32.68
FRA,France,Education,Education Management,2017,22.47
FRA,France,Professional scientific and technical activities,Research,2017,62.15
FRA,France,Public administration and defence; compulsory social security,Military,2017,-67.85
FRA,France,Public administration and defence; compulsory social security,Judiciary,2017,192.7
FRA,France,Public administration and defence; compulsory social security,International Affairs,2017,158.31
FRA,France,Public administration and defence; compulsory social security,Government Administration,2017,29.67
FRA,France,Public administration and defence; compulsory social security,Law Enforcement,2017,-9.17
FRA,France,Public administration and defence; compulsory social security,Public Safety,2017,100.14
FRA,France,Public administration and defence; compulsory social security,Public Policy,2017,16.3
FRA,France,Professional scientific and technical activities,Marketing & Advertising,2017,52.06
FRA,France,Information and communication,Newspapers,2017,0.0
FRA,France,Information and communication,Publishing,2017,25.17
FRA,France,Manufacturing,Printing,2017,24.32
FRA,France,Professional scientific and technical activities,Information Services,2017,137.52
FRA,France,Professional scientific and technical activities,Environmental Services,2017,62.55
FRA,France,Transportation and storage,Package/Freight Delivery,2017,14.38
FRA,France,Other service activities,Individual & Family Services,2017,39.03
FRA,France,Other service activities,Civic & Social Organization,2017,68.09
FRA,France,Wholesale and retail trade; repair of motor vehicles and motorcycles,Consumer Services,2017,35.51
FRA,France,Transportation and storage,Transportation/Trucking/Railroad,2017,28.93
FRA,France,Transportation and storage,Airlines/Aviation,2017,26.6
FRA,France,Transportation and storage,Maritime,2017,58.41
FRA,France,Information and communication,Information Technology & Services,2017,104.15
FRA,France,Professional scientific and technical activities,Market Research,2017,22.65
FRA,France,Professional scientific and technical activities,Public Relations & Communications,2017,48.4
FRA,France,Professional scientific and technical activities,Design,2017,30.93
FRA,France,Other service activities,Non-Profit Organization Management,2017,120.76
FRA,France,Information and communication,Writing & Editing,2017,55.02
FRA,France,Administrative and support service activities,Staffing & Recruiting,2017,130.43
FRA,France,Professional scientific and technical activities,Professional Training & Coaching,2017,66.75
FRA,France,Financial and insurance activities,Venture Capital & Private Equity,2017,252.93
FRA,France,Public administration and defence; compulsory social security,Political Organization,2017,-121.04
FRA,France,Professional scientific and technical activities,Translation & Localization,2017,68.78
FRA,France,Information and communication,Computer Games,2017,-67.49
FRA,France,Professional scientific and technical activities,Events Services,2017,34.5
FRA,France,"Arts, entertainment and recreation ",Arts & Crafts,2017,58.85
FRA,France,Manufacturing,Electrical & Electronic Manufacturing,2017,25.27
FRA,France,Information and communication,Online Media,2017,32.38
FRA,France,"Arts, entertainment and recreation ",Music,2017,-28.89
FRA,France,Transportation and storage,Logistics & Supply Chain,2017,54.86
FRA,France,Manufacturing,Plastics,2017,12.41
FRA,France,Information and communication,Computer & Network Security,2017,142.59
FRA,France,Information and communication,Wireless,2017,105.64
FRA,France,Administrative and support service activities,Security & Investigations,2017,38.65
FRA,France,Administrative and support service activities,Facilities Services,2017,34.83
FRA,France,Professional scientific and technical activities,Outsourcing/Offshoring,2017,36.07
FRA,France,"Arts, entertainment and recreation ","Health, Wellness & Fitness",2017,63.24
FRA,France,Information and communication,Media Production,2017,10.57
FRA,France,"Arts, entertainment and recreation ",Animation,2017,43.06
FRA,France,Real estate activities,Commercial Real Estate,2017,27.01
FRA,France,Financial and insurance activities,Capital Markets,2017,-117.79
FRA,France,Not_mapped,Think Tanks,2017,268.23
FRA,France,Not_mapped,Philanthropy,2017,226.87
FRA,France,Education,E-Learning,2017,108.43
FRA,France,Wholesale and retail trade; repair of motor vehicles and motorcycles,Wholesale,2017,34.67
FRA,France,Transportation and storage,Import & Export,2017,67.4
FRA,France,Professional scientific and technical activities,Mechanical or Industrial Engineering,2017,53.04
FRA,France,Professional scientific and technical activities,Photography,2017,75.52
FRA,France,Administrative and support service activities,Human Resources,2017,77.44
FRA,France,Administrative and support service activities,Business Supplies & Equipment,2017,36.73
FRA,France,Professional scientific and technical activities,Graphic Design,2017,1.5
FRA,France,Other service activities,International Trade & Development,2017,23.47
FRA,France,Wholesale and retail trade; repair of motor vehicles and motorcycles,Wine & Spirits,2017,112.9
FRA,France,Wholesale and retail trade; repair of motor vehicles and motorcycles,Luxury Goods & Jewelry,2017,31.87
FRA,France,Manufacturing,Renewables & Environment,2017,88.88
FRA,France,Manufacturing,"Glass, Ceramics & Concrete",2017,19.21
FRA,France,Manufacturing,Packaging & Containers,2017,7.51
FRA,France,Manufacturing,Industrial Automation,2017,60.35
FRA,France,Public administration and defence; compulsory social security,Government Relations,2017,27.66
GAB,Gabon,Construction,Construction,2017,-46.83
GAB,Gabon,Mining and quarrying,Oil & Energy,2017,-104.3
GBR,United Kingdom,Manufacturing,Defense & Space,2017,-15.21
GBR,United Kingdom,Information and communication,Computer Hardware,2017,47.25
GBR,United Kingdom,Information and communication,Computer Software,2017,84.78
GBR,United Kingdom,Information and communication,Computer Networking,2017,18.2
GBR,United Kingdom,Information and communication,Internet,2017,160.45
GBR,United Kingdom,Information and communication,Semiconductors,2017,121.13
GBR,United Kingdom,Information and communication,Telecommunications,2017,-2.1
GBR,United Kingdom,Professional scientific and technical activities,Law Practice,2017,7.03
GBR,United Kingdom,Professional scientific and technical activities,Legal Services,2017,15.8
GBR,United Kingdom,Professional scientific and technical activities,Management Consulting,2017,58.23
GBR,United Kingdom,Professional scientific and technical activities,Biotechnology,2017,107.24
GBR,United Kingdom,Human health and social work activities,Medical Practice,2017,9.56
GBR,United Kingdom,Human health and social work activities,Hospital & Health Care,2017,32.82
GBR,United Kingdom,Manufacturing,Pharmaceuticals,2017,17.14
GBR,United Kingdom,Professional scientific and technical activities,Veterinary,2017,131.01
GBR,United Kingdom,Human health and social work activities,Medical Device,2017,38.24
GBR,United Kingdom,Wholesale and retail trade; repair of motor vehicles and motorcycles,Cosmetics,2017,41.27
GBR,United Kingdom,Wholesale and retail trade; repair of motor vehicles and motorcycles,Apparel & Fashion,2017,-4.81
GBR,United Kingdom,Wholesale and retail trade; repair of motor vehicles and motorcycles,Sporting Goods,2017,-11.77
GBR,United Kingdom,Wholesale and retail trade; repair of motor vehicles and motorcycles,Tobacco,2017,185.69
GBR,United Kingdom,Wholesale and retail trade; repair of motor vehicles and motorcycles,Supermarkets,2017,-47.62
GBR,United Kingdom,Manufacturing,Food Production,2017,4.6
GBR,United Kingdom,Wholesale and retail trade; repair of motor vehicles and motorcycles,Consumer Electronics,2017,-4.37
GBR,United Kingdom,Wholesale and retail trade; repair of motor vehicles and motorcycles,Consumer Goods,2017,4.98
GBR,United Kingdom,Wholesale and retail trade; repair of motor vehicles and motorcycles,Furniture,2017,7.76
GBR,United Kingdom,Wholesale and retail trade; repair of motor vehicles and motorcycles,Retail,2017,3.16
GBR,United Kingdom,"Arts, entertainment and recreation ",Entertainment,2017,6.47
GBR,United Kingdom,"Arts, entertainment and recreation ",Gambling & Casinos,2017,45.99
GBR,United Kingdom,Administrative and support service activities,"Leisure, Travel & Tourism",2017,18.75
GBR,United Kingdom,Accommodation and food service activities,Hospitality,2017,27.46
GBR,United Kingdom,Accommodation and food service activities,Restaurants,2017,6.08
GBR,United Kingdom,"Arts, entertainment and recreation ",Sports,2017,9.75
GBR,United Kingdom,Wholesale and retail trade; repair of motor vehicles and motorcycles,Food & Beverages,2017,6.46
GBR,United Kingdom,Information and communication,Motion Pictures & Film,2017,151.62
GBR,United Kingdom,Information and communication,Broadcast Media,2017,4.32
GBR,United Kingdom,"Arts, entertainment and recreation ",Museums & Institutions,2017,12.78
GBR,United Kingdom,"Arts, entertainment and recreation ",Fine Art,2017,105.71
GBR,United Kingdom,"Arts, entertainment and recreation ",Performing Arts,2017,30.41
GBR,United Kingdom,Administrative and support service activities,Recreational Facilities & Services,2017,11.69
GBR,United Kingdom,Financial and insurance activities,Banking,2017,1.85
GBR,United Kingdom,Financial and insurance activities,Insurance,2017,-6.61
GBR,United Kingdom,Financial and insurance activities,Financial Services,2017,38.0
GBR,United Kingdom,Real estate activities,Real Estate,2017,19.88
GBR,United Kingdom,Financial and insurance activities,Investment Banking,2017,142.54
GBR,United Kingdom,Financial and insurance activities,Investment Management,2017,48.57
GBR,United Kingdom,Professional scientific and technical activities,Accounting,2017,27.39
GBR,United Kingdom,Construction,Construction,2017,24.76
GBR,United Kingdom,Construction,Building Materials,2017,4.3
GBR,United Kingdom,Professional scientific and technical activities,Architecture & Planning,2017,63.64
GBR,United Kingdom,Construction,Civil Engineering,2017,33.77
GBR,United Kingdom,Manufacturing,Aviation & Aerospace,2017,20.75
GBR,United Kingdom,Manufacturing,Automotive,2017,24.37
GBR,United Kingdom,Manufacturing,Chemicals,2017,-40.12
GBR,United Kingdom,Manufacturing,Machinery,2017,4.75
GBR,United Kingdom,Mining and quarrying,Mining & Metals,2017,-20.88
GBR,United Kingdom,Mining and quarrying,Oil & Energy,2017,18.06
GBR,United Kingdom,Manufacturing,Shipbuilding,2017,18.6
GBR,United Kingdom,"Electricity, gas, steam and air conditioning supply",Utilities,2017,19.42
GBR,United Kingdom,Manufacturing,Textiles,2017,34.73
GBR,United Kingdom,Manufacturing,Paper & Forest Products,2017,-54.01
GBR,United Kingdom,Manufacturing,Railroad Manufacture,2017,51.01
GBR,United Kingdom,"Agriculture, forestry and fishing ",Farming,2017,19.9
GBR,United Kingdom,"Agriculture, forestry and fishing ",Dairy,2017,3.01
GBR,United Kingdom,Education,Primary/Secondary Education,2017,13.24
GBR,United Kingdom,Education,Higher Education,2017,28.48
GBR,United Kingdom,Education,Education Management,2017,16.89
GBR,United Kingdom,Professional scientific and technical activities,Research,2017,79.46
GBR,United Kingdom,Public administration and defence; compulsory social security,Military,2017,-25.19
GBR,United Kingdom,Public administration and defence; compulsory social security,Judiciary,2017,47.94
GBR,United Kingdom,Public administration and defence; compulsory social security,International Affairs,2017,23.39
GBR,United Kingdom,Public administration and defence; compulsory social security,Government Administration,2017,12.67
GBR,United Kingdom,Professional scientific and technical activities,Executive Office,2017,44.05
GBR,United Kingdom,Public administration and defence; compulsory social security,Law Enforcement,2017,-14.27
GBR,United Kingdom,Public administration and defence; compulsory social security,Public Safety,2017,8.56
GBR,United Kingdom,Public administration and defence; compulsory social security,Public Policy,2017,104.11
GBR,United Kingdom,Professional scientific and technical activities,Marketing & Advertising,2017,24.5
GBR,United Kingdom,Information and communication,Newspapers,2017,-22.84
GBR,United Kingdom,Information and communication,Publishing,2017,27.57
GBR,United Kingdom,Manufacturing,Printing,2017,10.11
GBR,United Kingdom,Professional scientific and technical activities,Information Services,2017,60.8
GBR,United Kingdom,Professional scientific and technical activities,Environmental Services,2017,40.92
GBR,United Kingdom,Transportation and storage,Package/Freight Delivery,2017,32.49
GBR,United Kingdom,Other service activities,Individual & Family Services,2017,28.26
GBR,United Kingdom,Other service activities,Religious Institutions,2017,-11.1
GBR,United Kingdom,Other service activities,Civic & Social Organization,2017,29.75
GBR,United Kingdom,Wholesale and retail trade; repair of motor vehicles and motorcycles,Consumer Services,2017,39.83
GBR,United Kingdom,Transportation and storage,Transportation/Trucking/Railroad,2017,3.99
GBR,United Kingdom,Transportation and storage,Airlines/Aviation,2017,41.36
GBR,United Kingdom,Transportation and storage,Maritime,2017,33.81
GBR,United Kingdom,Information and communication,Information Technology & Services,2017,67.8
GBR,United Kingdom,Professional scientific and technical activities,Market Research,2017,53.37
GBR,United Kingdom,Professional scientific and technical activities,Public Relations & Communications,2017,26.65
GBR,United Kingdom,Professional scientific and technical activities,Design,2017,46.01
GBR,United Kingdom,Other service activities,Non-Profit Organization Management,2017,29.12
GBR,United Kingdom,Administrative and support service activities,Fundraising,2017,23.5
GBR,United Kingdom,Not_mapped,Program Development,2017,42.28
GBR,United Kingdom,Information and communication,Writing & Editing,2017,-12.09
GBR,United Kingdom,Administrative and support service activities,Staffing & Recruiting,2017,9.48
GBR,United Kingdom,Professional scientific and technical activities,Professional Training & Coaching,2017,33.7
GBR,United Kingdom,Financial and insurance activities,Venture Capital & Private Equity,2017,138.15
GBR,United Kingdom,Public administration and defence; compulsory social security,Political Organization,2017,-11.92
GBR,United Kingdom,Professional scientific and technical activities,Translation & Localization,2017,13.38
GBR,United Kingdom,Information and communication,Computer Games,2017,107.1
GBR,United Kingdom,Professional scientific and technical activities,Events Services,2017,46.69
GBR,United Kingdom,"Arts, entertainment and recreation ",Arts & Crafts,2017,11.26
GBR,United Kingdom,Manufacturing,Electrical & Electronic Manufacturing,2017,15.7
GBR,United Kingdom,Information and communication,Online Media,2017,52.98
GBR,United Kingdom,"Arts, entertainment and recreation ",Music,2017,26.23
GBR,United Kingdom,Transportation and storage,Logistics & Supply Chain,2017,25.75
GBR,United Kingdom,Manufacturing,Plastics,2017,5.05
GBR,United Kingdom,Information and communication,Computer & Network Security,2017,103.33
GBR,United Kingdom,Information and communication,Wireless,2017,-42.25
GBR,United Kingdom,Administrative and support service activities,Security & Investigations,2017,27.66
GBR,United Kingdom,Administrative and support service activities,Facilities Services,2017,3.91
GBR,United Kingdom,Professional scientific and technical activities,Outsourcing/Offshoring,2017,19.36
GBR,United Kingdom,"Arts, entertainment and recreation ","Health, Wellness & Fitness",2017,42.39
GBR,United Kingdom,Information and communication,Media Production,2017,16.56
GBR,United Kingdom,"Arts, entertainment and recreation ",Animation,2017,237.25
GBR,United Kingdom,Real estate activities,Commercial Real Estate,2017,20.53
GBR,United Kingdom,Financial and insurance activities,Capital Markets,2017,30.32
GBR,United Kingdom,Not_mapped,Think Tanks,2017,208.32
GBR,United Kingdom,Not_mapped,Philanthropy,2017,44.23
GBR,United Kingdom,Education,E-Learning,2017,143.04
GBR,United Kingdom,Wholesale and retail trade; repair of motor vehicles and motorcycles,Wholesale,2017,28.71
GBR,United Kingdom,Transportation and storage,Import & Export,2017,18.7
GBR,United Kingdom,Professional scientific and technical activities,Mechanical or Industrial Engineering,2017,4.26
GBR,United Kingdom,Professional scientific and technical activities,Photography,2017,2.03
GBR,United Kingdom,Administrative and support service activities,Human Resources,2017,25.55
GBR,United Kingdom,Administrative and support service activities,Business Supplies & Equipment,2017,14.36
GBR,United Kingdom,Human health and social work activities,Mental Health Care,2017,52.81
GBR,United Kingdom,Professional scientific and technical activities,Graphic Design,2017,-3.76
GBR,United Kingdom,Other service activities,International Trade & Development,2017,52.94
GBR,United Kingdom,Wholesale and retail trade; repair of motor vehicles and motorcycles,Wine & Spirits,2017,2.77
GBR,United Kingdom,Wholesale and retail trade; repair of motor vehicles and motorcycles,Luxury Goods & Jewelry,2017,49.36
GBR,United Kingdom,Manufacturing,Renewables & Environment,2017,14.28
GBR,United Kingdom,Manufacturing,"Glass, Ceramics & Concrete",2017,-2.36
GBR,United Kingdom,Manufacturing,Packaging & Containers,2017,-10.02
GBR,United Kingdom,Manufacturing,Industrial Automation,2017,32.14
GBR,United Kingdom,Public administration and defence; compulsory social security,Government Relations,2017,25.4
GEO,Georgia,Financial and insurance activities,Banking,2017,-29.46
GEO,Georgia,Financial and insurance activities,Financial Services,2017,23.37
GEO,Georgia,Construction,Construction,2017,92.51
GEO,Georgia,Mining and quarrying,Oil & Energy,2017,267.74
GEO,Georgia,Education,Higher Education,2017,-393.77
GEO,Georgia,Education,Education Management,2017,-38.99
GEO,Georgia,Public administration and defence; compulsory social security,International Affairs,2017,-363.09
GEO,Georgia,Information and communication,Information Technology & Services,2017,-53.2
GHA,Ghana,Information and communication,Telecommunications,2017,-39.33
GHA,Ghana,Professional scientific and technical activities,Management Consulting,2017,-57.61
GHA,Ghana,Human health and social work activities,Hospital & Health Care,2017,-82.74
GHA,Ghana,Wholesale and retail trade; repair of motor vehicles and motorcycles,Consumer Goods,2017,27.76
GHA,Ghana,Wholesale and retail trade; repair of motor vehicles and motorcycles,Food & Beverages,2017,-66.39
GHA,Ghana,Financial and insurance activities,Banking,2017,-63.96
GHA,Ghana,Financial and insurance activities,Financial Services,2017,-11.74
GHA,Ghana,Professional scientific and technical activities,Accounting,2017,-35.24
GHA,Ghana,Construction,Construction,2017,-19.14
GHA,Ghana,Construction,Civil Engineering,2017,-24.22
GHA,Ghana,Mining and quarrying,Mining & Metals,2017,36.08
GHA,Ghana,Mining and quarrying,Oil & Energy,2017,-45.83
GHA,Ghana,Education,Higher Education,2017,-233.05
GHA,Ghana,Education,Education Management,2017,51.48
GHA,Ghana,Professional scientific and technical activities,Research,2017,-116.44
GHA,Ghana,Public administration and defence; compulsory social security,International Affairs,2017,-609.2
GHA,Ghana,Public administration and defence; compulsory social security,Government Administration,2017,79.93
GHA,Ghana,Professional scientific and technical activities,Marketing & Advertising,2017,0.0
GHA,Ghana,Transportation and storage,Maritime,2017,-14.6
GHA,Ghana,Information and communication,Information Technology & Services,2017,-87.56
GHA,Ghana,Other service activities,Non-Profit Organization Management,2017,-10.04
GHA,Ghana,Other service activities,International Trade & Development,2017,45.2
GRC,Greece,Manufacturing,Defense & Space,2017,-405.66
GRC,Greece,Information and communication,Computer Software,2017,-68.87
GRC,Greece,Information and communication,Internet,2017,-115.6
GRC,Greece,Information and communication,Telecommunications,2017,-89.43
GRC,Greece,Professional scientific and technical activities,Management Consulting,2017,-88.64
GRC,Greece,Human health and social work activities,Hospital & Health Care,2017,-119.45
GRC,Greece,Manufacturing,Pharmaceuticals,2017,-43.66
GRC,Greece,Manufacturing,Food Production,2017,-63.17
GRC,Greece,Wholesale and retail trade; repair of motor vehicles and motorcycles,Consumer Goods,2017,-81.56
GRC,Greece,Wholesale and retail trade; repair of motor vehicles and motorcycles,Retail,2017,-92.62
GRC,Greece,Administrative and support service activities,"Leisure, Travel & Tourism",2017,10.03
GRC,Greece,Accommodation and food service activities,Hospitality,2017,-45.19
GRC,Greece,Wholesale and retail trade; repair of motor vehicles and motorcycles,Food & Beverages,2017,-54.64
GRC,Greece,Financial and insurance activities,Banking,2017,-101.85
GRC,Greece,Financial and insurance activities,Insurance,2017,-88.61
GRC,Greece,Financial and insurance activities,Financial Services,2017,-53.18
GRC,Greece,Professional scientific and technical activities,Accounting,2017,-16.74
GRC,Greece,Construction,Construction,2017,-97.37
GRC,Greece,Professional scientific and technical activities,Architecture & Planning,2017,-130.25
GRC,Greece,Construction,Civil Engineering,2017,-91.36
GRC,Greece,Manufacturing,Automotive,2017,-169.47
GRC,Greece,Mining and quarrying,Oil & Energy,2017,-28.56
GRC,Greece,Education,Higher Education,2017,-255.21
GRC,Greece,Education,Education Management,2017,-79.69
GRC,Greece,Professional scientific and technical activities,Research,2017,-428.24
GRC,Greece,Public administration and defence; compulsory social security,Military,2017,-284.17
GRC,Greece,Public administration and defence; compulsory social security,International Affairs,2017,-167.13
GRC,Greece,Public administration and defence; compulsory social security,Government Administration,2017,-152.06
GRC,Greece,Professional scientific and technical activities,Marketing & Advertising,2017,0.0
GRC,Greece,Transportation and storage,Transportation/Trucking/Railroad,2017,20.63
GRC,Greece,Transportation and storage,Airlines/Aviation,2017,-14.51
GRC,Greece,Transportation and storage,Maritime,2017,11.07
GRC,Greece,Information and communication,Information Technology & Services,2017,-91.78
GRC,Greece,Other service activities,Non-Profit Organization Management,2017,-116.33
GRC,Greece,Manufacturing,Electrical & Electronic Manufacturing,2017,-47.44
GRC,Greece,Professional scientific and technical activities,Outsourcing/Offshoring,2017,97.37
GRC,Greece,"Arts, entertainment and recreation ","Health, Wellness & Fitness",2017,-28.91
GRC,Greece,Professional scientific and technical activities,Mechanical or Industrial Engineering,2017,-74.22
GRC,Greece,Manufacturing,Renewables & Environment,2017,7.3
GTM,Guatemala,Information and communication,Telecommunications,2017,44.07
GTM,Guatemala,Wholesale and retail trade; repair of motor vehicles and motorcycles,Consumer Goods,2017,-15.8
GTM,Guatemala,Wholesale and retail trade; repair of motor vehicles and motorcycles,Food & Beverages,2017,27.15
GTM,Guatemala,Education,Higher Education,2017,-6.86
GTM,Guatemala,Professional scientific and technical activities,Marketing & Advertising,2017,-9.78
GTM,Guatemala,Information and communication,Information Technology & Services,2017,13.95
GTM,Guatemala,Other service activities,Non-Profit Organization Management,2017,-135.53
HKG,"Hong Kong SAR, China",Information and communication,Computer Software,2017,112.04
HKG,"Hong Kong SAR, China",Information and communication,Internet,2017,203.94
HKG,"Hong Kong SAR, China",Information and communication,Semiconductors,2017,-61.85
HKG,"Hong Kong SAR, China",Information and communication,Telecommunications,2017,47.16
HKG,"Hong Kong SAR, China",Professional scientific and technical activities,Law Practice,2017,286.45
HKG,"Hong Kong SAR, China",Professional scientific and technical activities,Legal Services,2017,241.03
HKG,"Hong Kong SAR, China",Professional scientific and technical activities,Management Consulting,2017,248.21
HKG,"Hong Kong SAR, China",Professional scientific and technical activities,Biotechnology,2017,220.99
HKG,"Hong Kong SAR, China",Human health and social work activities,Hospital & Health Care,2017,19.9
HKG,"Hong Kong SAR, China",Manufacturing,Pharmaceuticals,2017,-51.94
